2012-06,Metropolitan Police,00ASHD,142,19,56,6,14,20,3,0,6,9,4,5
2012-06,Metropolitan Police,00ADGG,89,7,29,0,11,12,4,2,11,4,7,2
2012-06,Metropolitan Police,00ADGH,93,9,33,1,7,11,1,4,13,10,3,1
2012-06,Metropolitan Police,00ADGJ,69,11,28,2,5,4,1,0,6,6,2,4
2012-06,Metropolitan Police,00ADGK,77,4,33,1,5,10,3,3,5,11,0,2
2012-06,Metropolitan Police,00ADGL,64,10,23,3,4,7,3,0,6,5,1,2
2012-06,Metropolitan Police,00ADGM,106,8,37,1,6,18,7,2,5,12,5,5
2012-06,Metropolitan Police,00ADGN,51,10,11,1,2,6,2,2,4,6,1,6
2012-06,Metropolitan Police,00AXGC,63,2,22,0,6,8,2,0,6,7,2,8
2012-06,Metropolitan Police,00BKX3,518,41,96,23,28,28,7,28,9,227,15,16
2012-06,Metropolitan Police,00AWGB,147,6,39,2,4,11,4,8,12,49,8,4
2012-06,Metropolitan Police,00ASGZ,163,16,54,4,17,19,10,7,9,17,3,7
2012-06,Metropolitan Police,00ASGG,167,11,65,7,11,25,6,3,11,15,5,8
2012-06,Metropolitan Police,00ASGK,57,5,27,2,4,8,0,1,4,2,1,3
2012-06,Metropolitan Police,00ASGJ,130,19,39,9,7,21,3,3,10,9,10,0
2012-06,Metropolitan Police,00ASGH,176,22,60,11,12,21,1,3,9,20,4,13
2012-06,Metropolitan Police,00ASGN,62,3,25,0,3,9,2,1,8,6,2,3
2012-06,Metropolitan Police,00ASGM,57,3,23,0,10,4,0,1,5,6,1,4
2012-06,Metropolitan Police,00ASGL,98,12,31,2,9,17,2,2,4,9,5,5
2012-06,Metropolitan Police,00ASGS,62,5,20,0,4,10,1,7,12,2,1,0
2012-06,Metropolitan Police,00ASGR,55,11,18,0,3,5,0,3,6,6,2,1
2012-06,Metropolitan Police,00ASGQ,112,7,28,3,9,25,3,8,9,11,5,4
2012-06,Metropolitan Police,00ASGP,428,18,151,1,36,35,17,22,24,94,11,19
2012-06,Metropolitan Police,00ASGW,157,9,57,1,11,23,2,1,10,9,3,31
2012-06,Metropolitan Police,00ASGU,63,6,31,1,4,6,2,0,5,6,1,1
2012-06,Metropolitan Police,00ASGT,78,10,27,2,8,6,2,5,5,8,2,3
2012-06,Metropolitan Police,00AHHE,206,35,61,7,16,35,6,2,8,22,8,6
2012-06,Metropolitan Police,00AHHD,208,15,56,14,11,22,8,2,11,32,5,32
2012-06,Metropolitan Police,00ASGY,233,10,87,5,17,49,7,12,11,15,5,15
2012-06,Metropolitan Police,00ASGX,100,12,28,2,21,14,0,4,6,10,0,3
2012-06,Metropolitan Police,00AHHA,245,16,113,7,17,35,7,2,17,20,6,5
2012-06,Metropolitan Police,00AHHC,160,22,53,2,14,28,3,1,11,9,10,7
2012-06,Metropolitan Police,00AHHB,104,7,25,7,30,13,2,2,7,5,0,6
2012-06,Metropolitan Police,00AUGH,187,12,67,10,6,32,10,5,8,28,7,2
2012-06,Metropolitan Police,00AUGK,136,15,44,6,15,16,7,0,12,13,1,7
2012-06,Metropolitan Police,00AUGJ,161,9,48,6,22,15,4,2,12,34,4,5
2012-06,Metropolitan Police,00AUGM,249,8,79,9,20,23,11,1,10,79,5,4
2012-06,Metropolitan Police,00AUGL,347,15,75,5,18,41,12,15,15,137,5,9
2012-06,Metropolitan Police,00AUGN,132,5,41,4,12,14,7,7,14,18,7,3
2012-06,Metropolitan Police,00AUGA,139,7,28,6,12,17,3,6,11,45,2,2
2012-06,Metropolitan Police,00AUGC,267,7,107,17,9,38,7,12,12,40,10,8
2012-06,Metropolitan Police,00AUGB,257,7,65,3,17,16,6,2,20,101,7,13
2012-06,Metropolitan Police,00AUGE,148,10,43,7,5,28,8,2,9,26,3,7
2012-06,Metropolitan Police,00AUGD,131,8,43,5,11,15,0,2,7,31,2,7
2012-06,Metropolitan Police,00AUGG,182,7,75,6,7,19,9,4,9,37,6,3
2012-06,Metropolitan Police,00AUGF,107,3,36,7,6,15,9,0,6,15,3,7
2012-06,Metropolitan Police,00BBGT,166,20,69,3,11,14,0,1,9,24,0,15
2012-06,Metropolitan Police,00BBGS,217,14,71,10,21,37,6,0,16,31,4,7
2012-06,Metropolitan Police,00BBGR,129,8,43,8,7,20,1,0,7,13,14,8
2012-06,Metropolitan Police,00BAGP,94,7,28,1,7,14,2,8,5,17,4,1
2012-06,Metropolitan Police,00BAGQ,86,16,17,2,11,10,8,1,2,15,2,2
2012-06,Metropolitan Police,00BAGR,64,9,19,1,7,7,1,6,5,6,1,2
2012-06,Metropolitan Police,00BAGS,77,11,14,1,18,8,0,2,7,10,0,6
2012-06,Metropolitan Police,00BBGP,185,3,77,13,13,29,1,2,13,14,7,13
2012-06,Metropolitan Police,00BFGR,88,4,41,1,4,14,0,2,6,9,0,7
2012-06,Metropolitan Police,00BAGA,158,9,71,0,9,24,2,0,5,20,12,6
2012-06,Metropolitan Police,00BAGB,64,6,13,1,6,9,1,7,3,11,6,1
2012-06,Metropolitan Police,00BAGC,126,16,43,7,7,17,2,3,12,12,4,3
2012-06,Metropolitan Police,00BAGD,67,6,21,1,9,8,1,0,6,8,2,5
2012-06,Metropolitan Police,00BAGE,75,5,16,3,10,4,1,5,7,17,5,2
2012-06,Metropolitan Police,00BAGF,79,4,25,3,11,12,1,0,7,6,5,5
2012-06,Metropolitan Police,00BAGG,100,7,42,4,12,4,4,0,4,10,2,11
2012-06,Metropolitan Police,00BAGH,53,5,23,2,3,10,2,0,2,3,0,3
2012-06,Metropolitan Police,00BAGJ,75,2,38,5,9,5,1,2,5,6,1,1
2012-06,Metropolitan Police,00BAGK,111,16,40,9,7,10,1,0,8,14,4,2
2012-06,Metropolitan Police,00BAGL,113,9,32,1,16,25,3,2,4,10,5,6
2012-06,Metropolitan Police,00BAGM,59,6,24,1,12,4,0,1,4,6,0,1
2012-06,Metropolitan Police,00BAGN,69,1,23,1,8,11,0,1,14,4,4,2
2012-06,Metropolitan Police,00ACGS,215,17,70,7,20,18,6,16,11,29,7,14
2012-06,Metropolitan Police,00ACGR,159,14,62,2,24,16,4,7,8,10,5,7
2012-06,Metropolitan Police,00ACGQ,140,34,46,4,9,20,4,4,8,7,3,1
2012-06,Metropolitan Police,00ACGP,90,15,32,1,6,7,0,1,6,12,2,8
2012-06,Metropolitan Police,00ACGT,167,36,47,2,11,13,1,4,11,23,6,13
2012-06,Metropolitan Police,00BFGQ,60,5,29,0,2,12,1,1,4,4,0,2
2012-06,Metropolitan Police,00ACGC,103,30,30,2,9,10,1,1,8,7,4,1
2012-06,Metropolitan Police,00ACGB,150,19,40,3,22,12,2,7,9,17,3,16
2012-06,Metropolitan Police,00ACGA,146,7,56,1,8,22,2,3,10,14,1,22
2012-06,Metropolitan Police,00ACGG,117,20,20,3,40,9,2,2,3,9,1,8
2012-06,Metropolitan Police,00ACGF,113,28,23,2,20,10,1,0,5,15,2,7
2012-06,Metropolitan Police,00ACGE,204,16,61,5,25,18,3,4,7,41,1,23
2012-06,Metropolitan Police,00ACGD,139,17,47,3,16,10,3,0,5,26,1,11
2012-06,Metropolitan Police,00ACGK,167,14,70,3,21,13,5,2,9,14,3,13
2012-06,Metropolitan Police,00ACGJ,128,22,36,2,9,22,1,1,14,10,3,8
2012-06,Metropolitan Police,00ACGH,174,21,63,1,22,12,4,9,6,15,3,18
2012-06,Metropolitan Police,00ACGN,142,29,45,1,16,15,2,3,5,17,3,6
2012-06,Metropolitan Police,00ACGM,186,20,51,9,24,13,4,8,9,30,1,17
2012-06,Metropolitan Police,00ACGL,150,23,55,4,19,8,2,1,9,19,3,7
2012-06,Metropolitan Police,00BKGT,121,9,50,1,6,8,3,8,1,27,5,3
2012-06,Metropolitan Police,00AYGD,362,25,120,19,16,43,19,5,15,75,18,7
2012-06,Metropolitan Police,00AYGG,190,7,55,10,21,26,5,1,12,36,10,7
2012-06,Metropolitan Police,00BGGJ,163,13,61,1,22,8,4,2,1,32,12,7
2012-06,Metropolitan Police,00BGGK,173,7,84,2,11,17,8,0,7,21,10,6
2012-06,Metropolitan Police,00BGGH,162,7,76,2,11,26,3,0,10,8,11,8
2012-06,Metropolitan Police,00AYGF,103,10,40,1,3,15,4,1,6,15,8,0
2012-06,Metropolitan Police,00BGGN,302,12,149,8,23,40,3,2,9,41,10,5
2012-06,Metropolitan Police,00BGGL,345,8,113,6,16,32,4,2,11,96,47,10
2012-06,Metropolitan Police,00BGGM,356,11,128,5,20,23,17,4,9,88,46,5
2012-06,Metropolitan Police,00BGGB,172,12,96,2,5,25,0,0,10,11,5,6
2012-06,Metropolitan Police,00AYGA,198,10,55,18,23,37,8,1,5,32,7,2
2012-06,Metropolitan Police,00BGGA,699,8,87,28,12,32,3,2,8,192,321,6
2012-06,Metropolitan Police,00BGGF,208,8,70,10,17,29,4,1,12,32,20,5
2012-06,Metropolitan Police,00BGGG,250,13,85,2,21,29,4,14,12,49,9,12
2012-06,Metropolitan Police,00BGGD,168,11,74,4,7,26,6,1,13,11,3,12
2012-06,Metropolitan Police,00BGGE,221,15,75,7,13,35,6,0,7,26,33,4
2012-06,Metropolitan Police,00AHGT,161,24,57,6,17,17,1,0,7,17,7,8
2012-06,Metropolitan Police,00ANGG,378,17,112,12,30,34,21,41,15,60,22,14
2012-06,Metropolitan Police,00ANGD,156,5,45,3,16,28,6,2,6,25,8,12
2012-06,Metropolitan Police,00AHGW,300,21,117,10,27,39,4,4,26,23,14,15
2012-06,Metropolitan Police,00ANGB,160,9,66,6,13,19,2,6,10,19,8,2
2012-06,Metropolitan Police,00ANGC,115,6,39,2,13,15,5,0,6,20,3,6
2012-06,Metropolitan Police,00AHGR,125,5,57,4,10,19,3,4,15,5,3,0
2012-06,Metropolitan Police,00ANGA,148,6,40,2,19,28,9,2,3,26,3,10
2012-06,Metropolitan Police,00ANGN,130,8,47,1,15,12,3,3,10,21,4,6
2012-06,Metropolitan Police,00ANGL,156,8,35,3,20,24,2,0,6,48,4,6
2012-06,Metropolitan Police,00ANGM,152,10,38,3,22,17,10,2,9,24,8,9
2012-06,Metropolitan Police,00ANGJ,119,8,34,5,12,9,7,3,7,24,7,3
2012-06,Metropolitan Police,00AHGY,80,6,23,2,12,10,1,1,6,11,1,7
2012-06,Metropolitan Police,00ANGH,84,9,28,0,11,9,2,1,3,16,3,2
2012-06,Metropolitan Police,00AHGE,152,17,68,3,13,24,1,0,2,18,3,3
2012-06,Metropolitan Police,00AHGF,116,20,31,2,9,18,0,1,12,8,11,4
2012-06,Metropolitan Police,00AHGG,160,20,52,11,19,20,2,0,12,9,5,10
2012-06,Metropolitan Police,00ANGR,175,8,78,4,18,21,5,0,9,14,14,4
2012-06,Metropolitan Police,00ANGP,401,10,79,11,14,46,12,50,14,107,31,27
2012-06,Metropolitan Police,00ANGQ,160,12,50,2,18,19,4,5,5,36,3,6
2012-06,Metropolitan Police,00AHGL,148,22,53,3,5,20,1,2,6,18,9,9
2012-06,Metropolitan Police,00AHGM,469,24,166,25,20,68,14,28,20,63,29,12
2012-06,Metropolitan Police,00AHGN,105,4,36,7,6,24,2,1,15,7,3,0
2012-06,Metropolitan Police,00AHGH,395,25,116,20,19,48,10,43,27,39,22,26
2012-06,Metropolitan Police,00AHGJ,70,15,18,1,5,8,0,0,9,6,3,5
2012-06,Metropolitan Police,00AHGK,87,9,25,1,4,12,1,3,5,7,1,19
2012-06,Metropolitan Police,00ARGR,396,15,95,17,14,60,16,39,25,72,24,19
2012-06,Metropolitan Police,00ARGS,128,14,40,0,25,13,1,6,9,13,2,5
2012-06,Metropolitan Police,00ARGP,69,11,28,1,7,7,0,0,4,8,0,3
2012-06,Metropolitan Police,00ARGQ,97,15,34,1,15,10,3,3,3,8,4,1
2012-06,Metropolitan Police,00ARGW,67,7,23,0,8,7,0,2,4,9,2,5
2012-06,Metropolitan Police,00ARGT,99,14,24,3,14,8,5,0,3,13,9,6
2012-06,Metropolitan Police,00ARGU,82,11,28,3,17,9,0,1,3,9,1,0
2012-06,Metropolitan Police,00ARGJ,106,13,36,0,14,11,2,3,8,8,6,5
2012-06,Metropolitan Police,00ARGK,72,4,33,0,11,10,2,0,3,5,3,1
2012-06,Metropolitan Police,00ARGH,56,8,19,0,10,2,2,0,4,6,0,5
2012-06,Metropolitan Police,00ARGN,93,7,30,3,11,18,4,0,6,8,1,5
2012-06,Metropolitan Police,00ARGL,119,16,42,1,12,14,6,0,9,6,9,4
2012-06,Metropolitan Police,00ARGM,84,9,25,0,18,10,1,5,3,3,2,8
2012-06,Metropolitan Police,00ARGC,133,11,42,3,16,19,4,7,4,17,6,4
2012-06,Metropolitan Police,00ARGF,37,3,12,1,6,3,0,1,2,3,1,5
2012-06,Metropolitan Police,00ARGG,144,11,54,0,5,25,4,2,20,14,3,6
2012-06,Metropolitan Police,00ARGD,52,4,20,0,6,7,5,0,5,4,0,1
2012-06,Metropolitan Police,00ARGE,126,11,50,1,12,20,2,6,8,10,4,2
2012-06,Metropolitan Police,00AEGY,176,15,64,4,8,12,8,1,11,37,12,4
2012-06,Metropolitan Police,00AEGX,103,18,20,6,6,18,1,6,6,6,5,11
2012-06,Metropolitan Police,00BJGM,156,14,33,7,22,17,5,10,10,26,6,6
2012-06,Metropolitan Police,00AEGZ,127,15,38,7,10,16,3,9,8,9,5,7
2012-06,Metropolitan Police,00BJGK,182,15,56,2,19,19,8,0,15,34,4,10
2012-06,Metropolitan Police,00BJGJ,232,15,56,5,21,18,6,34,5,56,8,8
2012-06,Metropolitan Police,00BJGH,123,9,37,2,17,12,1,4,4,26,5,6
2012-06,Metropolitan Police,00AEGQ,245,9,84,8,16,48,7,7,12,23,26,5
2012-06,Metropolitan Police,00AEGP,139,15,43,6,10,17,5,1,8,19,9,6
2012-06,Metropolitan Police,00AEGS,73,9,15,5,6,6,2,6,5,10,8,1
2012-06,Metropolitan Police,00AEGR,164,7,56,3,14,34,8,1,8,21,5,7
2012-06,Metropolitan Police,00AEGU,142,12,53,5,17,17,3,2,8,18,4,3
2012-06,Metropolitan Police,00AEGT,199,12,69,3,19,37,11,3,9,21,9,6
2012-06,Metropolitan Police,00AEGW,83,6,22,3,8,14,2,0,16,8,3,1
2012-06,Metropolitan Police,00AEGK,134,19,44,6,9,19,1,6,5,12,8,5
2012-06,Metropolitan Police,00AEGJ,174,12,59,14,14,25,7,4,10,13,5,11
2012-06,Metropolitan Police,00AEGM,115,14,35,4,11,15,3,2,4,4,16,7
2012-06,Metropolitan Police,00AEGL,122,18,39,3,16,13,2,1,3,16,6,5
2012-06,Metropolitan Police,00AEGN,167,12,36,4,22,31,4,8,9,16,16,9
2012-06,Metropolitan Police,00BJGU,127,19,32,4,10,17,4,1,10,21,4,5
2012-06,Metropolitan Police,00BJGT,104,8,44,3,16,12,2,0,7,11,0,1
2012-06,Metropolitan Police,00BJGS,123,7,43,2,25,15,1,0,11,14,2,3
2012-06,Metropolitan Police,00BJGR,194,21,66,6,20,26,9,1,10,22,6,7
2012-06,Metropolitan Police,00BJGQ,194,17,41,2,17,20,7,15,5,59,4,7
2012-06,Metropolitan Police,00BJGP,137,18,37,2,21,14,3,9,10,17,1,5
2012-06,Metropolitan Police,00AFHB,62,11,16,0,8,5,3,0,4,10,0,5
2012-06,Metropolitan Police,00AFHA,29,6,9,0,4,1,2,0,3,2,1,1
2012-06,Metropolitan Police,00AWFY,95,3,24,1,10,7,0,7,8,23,7,5
2012-06,Metropolitan Police,00AWFZ,291,19,41,2,14,12,4,44,6,123,10,16
2012-06,Metropolitan Police,00AXGD,71,8,30,1,3,7,1,1,8,9,1,2
2012-06,Metropolitan Police,00ABFY,110,12,37,0,7,24,1,4,6,10,6,3
2012-06,Metropolitan Police,00AXGF,382,11,95,4,11,49,13,63,15,108,9,4
2012-06,Metropolitan Police,00AXGG,107,8,40,1,5,20,4,3,11,9,0,6
2012-06,Metropolitan Police,00AYFZ,388,14,155,12,14,36,15,2,12,115,8,5
2012-06,Metropolitan Police,00AXGA,83,10,37,0,1,10,1,0,6,18,0,0
2012-06,Metropolitan Police,00AXGB,61,8,26,0,3,4,1,4,8,3,2,2
2012-06,Metropolitan Police,00ABFX,280,12,78,10,16,47,9,20,16,46,17,9
2012-06,Metropolitan Police,00AXGL,41,8,11,0,3,2,0,1,5,10,1,0
2012-06,Metropolitan Police,00AXGM,86,13,31,1,4,16,2,4,6,7,0,2
2012-06,Metropolitan Police,00AXGN,47,3,22,1,3,5,0,1,4,4,1,3
2012-06,Metropolitan Police,00AXGH,48,6,18,1,1,10,6,0,3,3,0,0
2012-06,Metropolitan Police,00AXGJ,32,4,13,0,4,5,0,1,4,1,0,0
2012-06,Metropolitan Police,00AXGK,75,8,24,0,6,4,3,14,3,9,2,2
2012-06,Metropolitan Police,00ABFZ,134,17,38,1,18,22,1,4,8,10,7,8
2012-06,Metropolitan Police,00ATGA,151,13,21,3,35,8,4,2,12,43,5,5
2012-06,Metropolitan Police,00ATGB,105,17,29,2,18,10,1,0,5,17,2,4
2012-06,Metropolitan Police,00ATGC,152,18,37,1,13,31,6,1,8,20,7,10
2012-06,Metropolitan Police,00ATGD,156,13,55,2,19,25,3,3,12,14,5,5
2012-06,Metropolitan Police,00ATGE,178,10,53,1,10,43,7,13,12,15,8,6
2012-06,Metropolitan Police,00ATGF,113,9,45,3,8,14,5,4,8,10,5,2
2012-06,Metropolitan Police,00ATGG,140,6,54,0,17,19,3,0,10,19,6,6
2012-06,Metropolitan Police,00ATGH,113,13,37,4,11,19,5,1,8,7,7,1
2012-06,Metropolitan Police,00ATGJ,107,8,38,4,12,16,3,0,5,8,4,9
2012-06,Metropolitan Police,00ATGK,187,14,53,4,15,22,4,18,8,22,4,23
2012-06,Metropolitan Police,00ATGL,331,16,90,12,13,44,13,41,17,47,19,19
2012-06,Metropolitan Police,00ATGM,201,8,111,3,15,21,8,1,10,14,6,4
2012-06,Metropolitan Police,00ATGN,49,10,10,0,3,7,0,0,9,7,2,1
2012-06,Metropolitan Police,00ATGP,189,10,58,7,7,35,7,10,11,31,7,6
2012-06,Metropolitan Police,00ATGQ,95,13,26,1,5,10,3,8,11,12,5,1
2012-06,Metropolitan Police,00ATGR,123,8,36,5,13,14,6,9,10,15,5,2
2012-06,Metropolitan Police,00ATGS,141,6,55,0,11,22,9,1,14,19,2,2
2012-06,Metropolitan Police,00ATGT,164,18,38,10,16,15,4,10,4,32,10,7
2012-06,City of London Police,cs,188,20,30,3,5,12,3,42,6,55,5,7
2012-06,City of London Police,cw,127,16,24,1,4,10,4,2,4,48,7,7
2012-06,City of London Police,cn,181,8,49,0,8,12,1,11,6,68,11,7
2012-06,City of London Police,ce,100,6,27,0,7,7,3,7,1,38,2,2